"Age"	"Gender"	"Education"	"Country"	"Ethnicity"	"Nscore"	"Escore"	"Oscore"	"Ascore"	"Cscore"	"Impulsive"	"SS"	"Alcohol"	"Amphet"	"Amyl"	"Benzos"	"Caff"	"Cannabis"	"Choc"	"Coke"	"Crack"	"Ecstacy"	"Heroin"	"Ketamine"	"Legalh"	"LSD"	"Meth"	"Mushrooms"	"Nicotine"	"Semer"	"VSA"
"1611"	"35_44"	"Female"	"Doctorate"	"UK"	"White"	-1.1943	0.47617	1.24033	1.11406	3.00537	-0.21712	0.07987	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1612"	"55_64"	"Male"	"ProfessionalCert"	"UK"	"White"	0.62967	-1.50796	-1.55521	0.76096	-0.40581	0.19268	-0.21575	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1613"	"25_34"	"Male"	"Masters"	"UK"	"White"	0.52135	0.00332	0.7233	0.59042	-0.27607	0.88113	1.92173	"C1"	"C0"	"C1"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C0"
"1614"	"45_54"	"Male"	"ProfessionalCert"	"UK"	"White"	0.31287	0.16767	-1.11902	0.59042	0.58489	0.52975	-0.52593	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1615"	"25_34"	"Male"	"SomeCollege"	"USA"	"White"	0.31287	-0.30033	1.06238	-0.30172	-0.89891	0.88113	1.92173	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"1616"	"45_54"	"Male"	"ProfessionalCert"	"UK"	"White"	0.13606	0.00332	-0.45174	-0.60633	0.7583	-0.21712	0.40148	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1617"	"25_34"	"Male"	"Bachelors"	"UK"	"Black"	1.37297	-0.30033	-0.97631	-0.30172	-0.27607	0.19268	-0.52593	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1618"	"35_44"	"Male"	"ProfessionalCert"	"UK"	"White"	-1.55078	-0.15487	0.58331	0.43852	1.13407	0.19268	-0.21575	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1619"	"35_44"	"Male"	"Bachelors"	"UK"	"White"	0.52135	-0.80615	-1.27553	0.59042	-0.89891	0.19268	-1.18084	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1620"	"45_54"	"Male"	"Masters"	"UK"	"White"	0.13606	-0.69509	-0.17779	-0.76096	-0.27607	-0.71126	-0.84637	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1621"	"35_44"	"Male"	"SomeCollege"	"UK"	"White"	-0.79151	0.47617	-0.01928	0.13136	0.12331	-0.21712	0.07987	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"1622"	"35_44"	"Female"	"ProfessionalCert"	"UK"	"White"	-0.79151	0.32197	-1.27553	0.76096	0.7583	-1.37983	-1.18084	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1623"	"25_34"	"Female"	"ProfessionalCert"	"UK"	"White"	-1.43907	0.63779	-1.42424	0.59042	0.58489	-1.37983	-1.18084	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1624"	"25_34"	"Female"	"Masters"	"UK"	"White"	-1.86962	1.2861	-1.27553	-0.15487	1.46191	-1.37983	-2.07848	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1625"	"25_34"	"Female"	"Masters"	"UK"	"White"	0.62967	0.00332	-0.01928	0.76096	-0.00665	-1.37983	-0.52593	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1626"	"45_54"	"Female"	"ProfessionalCert"	"UK"	"White"	0.13606	-0.15487	-0.84732	0.28783	0.58489	0.52975	-0.52593	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"
"1627"	"35_44"	"Female"	"Bachelors"	"UK"	"White"	-0.14882	0.47617	0.88309	-1.07533	-1.0145	0.19268	0.40148	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1628"	"35_44"	"Female"	"ProfessionalCert"	"UK"	"White"	-2.21844	0.47617	-0.17779	2.75696	1.13407	-0.71126	-0.84637	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1629"	"35_44"	"Male"	"ProfessionalCert"	"Canada"	"White"	1.60383	0.16767	-0.45174	-0.01729	1.81175	1.29221	1.92173	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
"1630"	"45_54"	"Female"	"ProfessionalCert"	"UK"	"Black"	-0.34799	0.32197	-0.84732	-0.30172	0.41594	0.88113	0.40148	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1631"	"18_24"	"Female"	"At18"	"UK"	"White"	0.04257	-1.37639	-1.27553	-0.01729	-0.00665	-1.37983	-2.07848	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1632"	"55_64"	"Male"	"Under16"	"UK"	"White"	-1.43907	0.00332	-1.68062	0.43852	0.58489	-0.71126	-0.52593	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1633"	"45_54"	"Female"	"ProfessionalCert"	"UK"	"White"	0.04257	0.63779	-1.68062	-1.07533	-0.00665	-0.71126	-1.18084	"C1"	"C0"	"C1"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1634"	"18_24"	"Male"	"SomeCollege"	"USA"	"White"	1.8399	-1.23177	0.14143	-1.47955	-1.0145	0.88113	1.2247	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C1"
"1635"	"45_54"	"Female"	"At16"	"UK"	"White"	0.22393	-0.57545	-0.71727	0.28783	0.41594	-0.71126	-0.52593	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1636"	"45_54"	"Female"	"ProfessionalCert"	"UK"	"White"	-0.05188	0.16767	-0.97631	-0.15487	-0.27607	0.19268	-1.18084	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1637"	"35_44"	"Female"	"ProfessionalCert"	"UK"	"White"	0.31287	0.63779	-0.58331	0.59042	0.12331	0.52975	0.07987	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1638"	"45_54"	"Female"	"ProfessionalCert"	"UK"	"White"	1.02119	0.00332	-0.17779	0.94156	0.93949	0.19268	-0.84637	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1639"	"25_34"	"Female"	"Masters"	"UK"	"White"	-1.69163	0.47617	-1.42424	-0.30172	1.13407	-1.37983	-0.84637	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1640"	"45_54"	"Female"	"ProfessionalCert"	"UK"	"White"	0.04257	-0.80615	-0.01928	0.43852	-0.14277	-0.71126	-0.84637	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1641"	"25_34"	"Female"	"Masters"	"UK"	"White"	-0.67825	-0.15487	-0.71727	0.76096	0.25953	-0.21712	-0.21575	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1642"	"45_54"	"Male"	"At16"	"UK"	"White"	0.04257	1.11406	-0.31776	-0.01729	-0.14277	-0.21712	-0.52593	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1643"	"35_44"	"Male"	"ProfessionalCert"	"UK"	"White"	0.04257	-0.94779	0.14143	0.94156	0.58489	-1.37983	-1.54858	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1644"	"35_44"	"Male"	"ProfessionalCert"	"UK"	"White"	0.82562	-0.80615	-0.58331	0.43852	-0.40581	0.19268	0.40148	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"1645"	"25_34"	"Female"	"Masters"	"UK"	"White"	-0.67825	0.47617	-0.17779	0.76096	1.46191	-0.21712	-0.52593	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1646"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	-0.14882	-0.30033	-0.84732	-0.30172	1.46191	-0.71126	-0.21575	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1647"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	0.04257	1.58487	1.24033	1.2861	0.58489	1.29221	0.40148	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C0"
"1648"	"55_64"	"Male"	"SomeCollege"	"USA"	"White"	-1.69163	-1.23177	-0.84732	-1.47955	-0.40581	-0.71126	0.7654	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"
"1649"	"18_24"	"Male"	"Bachelors"	"USA"	"White"	0.22393	-1.23177	0.29338	-0.45321	-1.13788	0.19268	-1.18084	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"
"1650"	"25_34"	"Female"	"Doctorate"	"UK"	"White"	-0.79151	0.96248	-0.31776	1.81866	1.46191	-0.71126	0.07987	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1651"	"55_64"	"Male"	"At16"	"UK"	"White"	0.31287	-0.30033	-0.71727	-1.6209	0.41594	-0.21712	-1.18084	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1652"	"35_44"	"Female"	"Bachelors"	"UK"	"White"	-0.79151	1.11406	-1.82919	0.76096	0.93949	-0.71126	-1.54858	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"
"1653"	"18_24"	"Female"	"Bachelors"	"UK"	"White"	1.72012	-1.23177	-0.71727	-0.60633	0.12331	-1.37983	0.40148	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1654"	"25_34"	"Male"	"SomeCollege"	"Canada"	"White"	-1.69163	0.16767	-0.31776	-0.45321	0.93949	-0.21712	0.07987	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"
"1655"	"18_24"	"Male"	"ProfessionalCert"	"UK"	"White"	-0.14882	0.80523	2.44904	0.43852	-0.00665	1.29221	1.2247	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
"1656"	"45_54"	"Female"	"Bachelors"	"UK"	"White"	-2.21844	0.63779	0.29338	0.13136	0.41594	-1.37983	-0.84637	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1657"	"35_44"	"Female"	"ProfessionalCert"	"UK"	"White"	1.60383	0.16767	2.15324	-1.34289	-1.38502	1.86203	1.92173	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"1658"	"18_24"	"Female"	"Under16"	"UK"	"White"	-0.67825	-0.15487	-0.31776	1.61108	-0.27607	-0.71126	0.40148	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1659"	"25_34"	"Male"	"ProfessionalCert"	"Other"	"White"	-0.67825	1.11406	-0.01928	0.43852	-0.14277	0.88113	0.7654	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C0"
"1660"	"25_34"	"Female"	"SomeCollege"	"UK"	"White"	-1.05308	0.00332	-0.31776	0.43852	-0.78155	0.19268	0.40148	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C0"
"1661"	"25_34"	"Female"	"Doctorate"	"UK"	"White"	0.04257	0.47617	0.44585	0.76096	-0.14277	1.86203	1.2247	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
"1662"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	-0.58016	0.47617	-0.71727	2.03972	0.93949	0.19268	-0.21575	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1663"	"18_24"	"Male"	"SomeCollege"	"UK"	"White"	0.04257	0.96248	1.65653	-0.60633	0.12331	1.86203	1.2247	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"
"1664"	"25_34"	"Female"	"Doctorate"	"Australia"	"White"	0.13606	-0.43999	-1.55521	-0.01729	0.93949	-1.37983	-1.54858	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1665"	"35_44"	"Male"	"ProfessionalCert"	"UK"	"White"	0.62967	-1.09207	-0.84732	-0.91699	0.41594	0.19268	0.40148	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
"1666"	"35_44"	"Female"	"Bachelors"	"Australia"	"White"	-1.1943	-0.57545	-0.71727	0.43852	0.93949	0.88113	0.7654	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1667"	"45_54"	"Male"	"Bachelors"	"UK"	"White"	0.62967	-0.80615	-1.82919	-1.07533	0.12331	-0.71126	-0.84637	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1668"	"55_64"	"Male"	"Bachelors"	"UK"	"White"	0.62967	-0.43999	1.24033	0.94156	-1.13788	-0.71126	-0.21575	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1669"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	-0.58016	0.16767	-0.58331	0.76096	-1.13788	-0.21712	0.07987	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C1"	"C0"	"C0"
"1670"	"25_34"	"Male"	"ProfessionalCert"	"Ireland"	"White"	-1.05308	0.47617	0.88309	0.43852	0.7583	-0.71126	-0.21575	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
"1671"	"45_54"	"Male"	"ProfessionalCert"	"UK"	"White"	-0.46725	0.16767	-1.42424	-0.30172	2.33337	-0.71126	-1.18084	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1672"	"35_44"	"Male"	"ProfessionalCert"	"UK"	"White"	-0.79151	1.11406	-2.09015	-0.30172	-0.52745	-0.21712	-1.18084	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1673"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	2.28554	-2.11437	-0.97631	1.11406	-0.65253	-1.37983	-0.84637	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"
"1674"	"18_24"	"Female"	"SomeCollege"	"USA"	"White"	1.37297	0.00332	-0.01928	0.76096	-0.27607	0.19268	-0.21575	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
"1675"	"45_54"	"Female"	"ProfessionalCert"	"UK"	"White"	-0.24649	0.80523	-1.68062	1.2861	1.13407	-0.71126	-1.54858	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1676"	"18_24"	"Female"	"Bachelors"	"UK"	"White"	0.13606	0.63779	-0.01928	-2.21844	1.63088	0.19268	0.40148	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1677"	"18_24"	"Female"	"Bachelors"	"UK"	"White"	-0.05188	1.2861	-0.71727	0.43852	0.41594	-0.71126	-0.52593	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1678"	"45_54"	"Female"	"SomeCollege"	"UK"	"White"	-0.24649	1.58487	-0.84732	1.2861	0.58489	-0.71126	-0.84637	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1679"	"45_54"	"Male"	"ProfessionalCert"	"UK"	"White"	-0.46725	0.47617	-1.11902	-0.76096	-0.14277	-0.21712	0.7654	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"
"1680"	"18_24"	"Male"	"SomeCollege"	"USA"	"Black"	0.13606	-1.6334	-0.01928	0.43852	-1.5184	-0.21712	-0.21575	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
"1681"	"25_34"	"Male"	"Bachelors"	"USA"	"White"	0.52135	-2.21069	0.44585	0.76096	0.25953	-0.21712	1.92173	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"1682"	"18_24"	"Female"	"SomeCollege"	"USA"	"Black"	1.37297	-2.03972	0.88309	-0.01729	-1.13788	-0.21712	0.40148	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"
"1683"	"35_44"	"Female"	"ProfessionalCert"	"UK"	"White"	-1.05308	0.63779	-0.45174	0.59042	0.58489	-0.21712	-0.21575	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1684"	"25_34"	"Female"	"ProfessionalCert"	"Canada"	"White"	1.49158	-2.32338	-1.11902	2.03972	-0.27607	-0.71126	-1.54858	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"
"1685"	"25_34"	"Female"	"Masters"	"USA"	"White"	0.13606	0.96248	1.65653	0.43852	-0.27607	0.52975	0.07987	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"
"1686"	"35_44"	"Male"	"SomeCollege"	"USA"	"White"	1.02119	-1.50796	-0.84732	-1.47955	-0.00665	-1.37983	-0.52593	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"
"1687"	"25_34"	"Male"	"SomeCollege"	"Other"	"White"	1.98437	-1.7625	0.14143	1.45039	-0.89891	0.19268	-0.52593	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"
"1688"	"25_34"	"Female"	"Doctorate"	"UK"	"White"	-1.43907	0.80523	-0.01928	2.46262	-0.27607	-0.21712	-0.21575	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1689"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	0.73545	-0.30033	-0.31776	0.43852	-0.40581	-1.37983	-0.21575	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1690"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	-0.46725	0.80523	-0.97631	1.45039	1.13407	-1.37983	-1.18084	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"1691"	"45_54"	"Male"	"Masters"	"UK"	"White"	-0.92104	-0.30033	-0.01928	-0.30172	-0.40581	1.29221	-0.21575	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"1692"	"35_44"	"Male"	"ProfessionalCert"	"UK"	"White"	-0.46725	0.63779	-0.17779	-0.15487	-0.65253	0.88113	-0.21575	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
