"Age"	"Gender"	"Education"	"Country"	"Ethnicity"	"Nscore"	"Escore"	"Oscore"	"Ascore"	"Cscore"	"Impulsive"	"SS"	"Alcohol"	"Amphet"	"Amyl"	"Benzos"	"Caff"	"Cannabis"	"Choc"	"Coke"	"Crack"	"Ecstacy"	"Heroin"	"Ketamine"	"Legalh"	"LSD"	"Meth"	"Mushrooms"	"Nicotine"	"Semer"	"VSA"
"1400"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	0.41667	0.00332	-1.11902	0.13136	0.58489	-1.37983	-0.84637	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"
"1401"	"18_24"	"Female"	"Bachelors"	"UK"	"White"	-2.42317	0.16767	-1.82919	2.75696	-0.89891	-2.55524	-0.84637	"CL5"	"CL0"	"CL0"	"CL0"	"CL4"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1402"	"25_34"	"Female"	"Doctorate"	"UK"	"WhiteBlack"	1.60383	1.2861	0.58331	0.28783	-0.78155	0.52975	-1.18084	"CL6"	"CL2"	"CL2"	"CL3"	"CL6"	"CL2"	"CL4"	"CL5"	"CL0"	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"1403"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	0.22393	-0.57545	-1.55521	0.43852	-1.38502	-1.37983	-0.84637	"CL6"	"CL0"	"CL0"	"CL0"	"CL5"	"CL2"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL0"
"1404"	"25_34"	"Female"	"Masters"	"UK"	"White"	-0.79151	0.80523	1.24033	1.2861	0.41594	0.19268	1.2247	"CL5"	"CL0"	"CL2"	"CL0"	"CL6"	"CL5"	"CL5"	"CL0"	"CL0"	"CL5"	"CL0"	"CL0"	"CL3"	"CL0"	"CL0"	"CL3"	"CL5"	"CL0"	"CL0"
"1405"	"25_34"	"Male"	"Masters"	"UK"	"White"	1.37297	-1.23177	-0.58331	0.43852	-1.25773	0.88113	0.7654	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL2"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"
"1406"	"25_34"	"Female"	"Doctorate"	"UK"	"White"	-2.21844	-0.94779	-0.71727	0.13136	-0.52745	-0.71126	0.7654	"CL5"	"CL2"	"CL2"	"CL0"	"CL5"	"CL5"	"CL5"	"CL2"	"CL0"	"CL2"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"	"CL0"
"1407"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	-0.58016	-0.43999	0.58331	1.45039	1.30612	-0.71126	-1.18084	"CL3"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1408"	"25_34"	"Female"	"Bachelors"	"USA"	"White"	0.41667	-0.30033	1.43533	-0.30172	1.46191	-0.21712	0.40148	"CL5"	"CL1"	"CL0"	"CL3"	"CL5"	"CL6"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL2"	"CL1"	"CL0"	"CL3"	"CL5"	"CL0"	"CL1"
"1409"	"25_34"	"Female"	"Masters"	"UK"	"White"	1.02119	0.80523	1.24033	-0.01729	0.25953	-1.37983	0.07987	"CL5"	"CL0"	"CL1"	"CL3"	"CL5"	"CL2"	"CL6"	"CL2"	"CL0"	"CL2"	"CL0"	"CL2"	"CL0"	"CL0"	"CL0"	"CL2"	"CL2"	"CL0"	"CL0"
"1410"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	1.02119	-0.69509	-0.31776	-0.76096	0.7583	-0.71126	-0.84637	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL2"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"	"CL2"	"CL2"	"CL0"	"CL0"
"1411"	"25_34"	"Female"	"Doctorate"	"UK"	"White"	-0.34799	2.32338	1.43533	0.59042	0.58489	-0.21712	0.07987	"CL5"	"CL0"	"CL2"	"CL0"	"CL6"	"CL4"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL0"
"1412"	"18_24"	"Male"	"At16"	"UK"	"White"	1.8399	-1.37639	-0.17779	-1.772	-1.64101	0.88113	0.7654	"CL3"	"CL3"	"CL0"	"CL0"	"CL6"	"CL6"	"CL5"	"CL5"	"CL0"	"CL4"	"CL0"	"CL3"	"CL3"	"CL0"	"CL0"	"CL0"	"CL4"	"CL0"	"CL0"
"1413"	"18_24"	"Male"	"SomeCollege"	"Australia"	"White"	-1.1943	-1.09207	-0.84732	0.28783	0.25953	-1.37983	-0.52593	"CL5"	"CL4"	"CL0"	"CL0"	"CL6"	"CL6"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL0"
"1414"	"18_24"	"Female"	"Bachelors"	"UK"	"Asian"	0.91093	-0.69509	-0.71727	0.28783	-0.00665	-0.71126	-0.52593	"CL0"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1415"	"25_34"	"Female"	"Masters"	"Ireland"	"White"	-0.14882	-0.30033	-1.27553	1.81866	-0.27607	-1.37983	-1.18084	"CL5"	"CL0"	"CL2"	"CL2"	"CL6"	"CL1"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"
"1416"	"18_24"	"Male"	"SomeCollege"	"USA"	"White"	-0.34799	0.80523	1.43533	0.59042	-0.00665	0.19268	1.2247	"CL6"	"CL3"	"CL0"	"CL2"	"CL6"	"CL6"	"CL4"	"CL4"	"CL0"	"CL2"	"CL0"	"CL3"	"CL3"	"CL4"	"CL3"	"CL4"	"CL6"	"CL0"	"CL3"
"1417"	"25_34"	"Male"	"SomeCollege"	"USA"	"White"	0.82562	-0.43999	0.58331	-0.76096	-0.52745	0.88113	1.2247	"CL4"	"CL0"	"CL0"	"CL0"	"CL5"	"CL6"	"CL4"	"CL0"	"CL0"	"CL4"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL4"	"CL0"	"CL0"	"CL0"
"1418"	"25_34"	"Male"	"SomeCollege"	"USA"	"White"	-0.14882	0.47617	0.7233	-0.60633	0.25953	-0.21712	1.2247	"CL6"	"CL0"	"CL0"	"CL5"	"CL5"	"CL6"	"CL6"	"CL6"	"CL0"	"CL4"	"CL0"	"CL2"	"CL6"	"CL2"	"CL0"	"CL2"	"CL6"	"CL0"	"CL0"
"1419"	"45_54"	"Male"	"Under16"	"Ireland"	"White"	-0.05188	-0.94779	-0.01928	1.11406	-1.0145	0.19268	1.2247	"CL1"	"CL3"	"CL0"	"CL2"	"CL4"	"CL6"	"CL6"	"CL3"	"CL0"	"CL2"	"CL0"	"CL0"	"CL3"	"CL5"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"1420"	"18_24"	"Male"	"Bachelors"	"USA"	"White"	-0.79151	1.74091	1.65653	0.43852	-0.27607	0.19268	0.40148	"CL4"	"CL2"	"CL0"	"CL0"	"CL6"	"CL6"	"CL6"	"CL3"	"CL0"	"CL4"	"CL2"	"CL0"	"CL3"	"CL3"	"CL0"	"CL3"	"CL6"	"CL0"	"CL0"
"1421"	"25_34"	"Male"	"SomeCollege"	"UK"	"White"	0.62967	-0.57545	-0.31776	-0.45321	-1.13788	1.29221	0.7654	"CL5"	"CL0"	"CL2"	"CL0"	"CL6"	"CL4"	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL1"
"1422"	"25_34"	"Female"	"Bachelors"	"USA"	"White"	-0.24649	0.63779	1.24033	0.76096	0.58489	0.19268	1.2247	"CL6"	"CL6"	"CL0"	"CL3"	"CL5"	"CL6"	"CL5"	"CL3"	"CL2"	"CL5"	"CL3"	"CL2"	"CL0"	"CL3"	"CL0"	"CL3"	"CL6"	"CL0"	"CL0"
"1423"	"35_44"	"Male"	"ProfessionalCert"	"UK"	"Black"	0.31287	0.32197	-0.17779	-0.15487	-0.00665	1.29221	0.40148	"CL5"	"CL0"	"CL0"	"CL2"	"CL5"	"CL2"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL3"	"CL2"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL1"
"1424"	"18_24"	"Female"	"ProfessionalCert"	"UK"	"Other"	0.04257	0.00332	-0.17779	0.28783	1.81175	0.88113	0.40148	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"
"1425"	"18_24"	"Male"	"SomeCollege"	"USA"	"White"	-0.92104	1.74091	0.58331	-1.34289	1.13407	0.52975	1.2247	"CL4"	"CL3"	"CL0"	"CL2"	"CL6"	"CL5"	"CL5"	"CL3"	"CL0"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL0"	"CL3"	"CL6"	"CL0"	"CL0"
"1426"	"18_24"	"Female"	"SomeCollege"	"USA"	"White"	0.73545	-0.30033	-0.71727	0.43852	-0.89891	-0.21712	-0.21575	"CL3"	"CL0"	"CL0"	"CL0"	"CL6"	"CL5"	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL2"
"1427"	"18_24"	"Male"	"SomeCollege"	"USA"	"White"	-0.24649	1.45421	1.43533	-0.60633	-0.14277	0.88113	1.2247	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL4"	"CL0"	"CL0"
"1428"	"18_24"	"Female"	"SomeCollege"	"USA"	"White"	1.23461	1.11406	-0.58331	-2.21844	-0.65253	1.86203	0.40148	"CL6"	"CL0"	"CL0"	"CL4"	"CL6"	"CL5"	"CL6"	"CL3"	"CL0"	"CL2"	"CL0"	"CL2"	"CL0"	"CL0"	"CL0"	"CL3"	"CL5"	"CL0"	"CL0"
"1429"	"45_54"	"Female"	"Doctorate"	"UK"	"White"	-1.05308	-1.23177	-0.71727	-0.45321	0.58489	-0.71126	-1.54858	"CL6"	"CL1"	"CL1"	"CL1"	"CL6"	"CL3"	"CL4"	"CL1"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL1"	"CL2"	"CL0"	"CL1"
"1430"	"25_34"	"Female"	"Masters"	"UK"	"WhiteBlack"	0.31287	-0.94779	-0.58331	2.75696	1.46191	-1.37983	-1.18084	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1431"	"25_34"	"Female"	"Masters"	"UK"	"White"	0.41667	-1.37639	-1.11902	0.59042	0.25953	-1.37983	-2.07848	"CL2"	"CL0"	"CL0"	"CL0"	"CL4"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1432"	"55_64"	"Female"	"Masters"	"UK"	"White"	-0.79151	0.00332	0.14143	0.28783	0.7583	0.52975	-0.52593	"CL6"	"CL1"	"CL1"	"CL0"	"CL6"	"CL1"	"CL6"	"CL1"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"1433"	"55_64"	"Female"	"ProfessionalCert"	"UK"	"White"	-0.79151	-0.57545	0.29338	0.28783	-1.13788	1.86203	0.40148	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL2"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"1434"	"18_24"	"Male"	"At16"	"USA"	"White"	1.23461	-0.43999	0.29338	0.43852	-0.14277	-0.71126	1.2247	"CL3"	"CL2"	"CL0"	"CL3"	"CL6"	"CL3"	"CL5"	"CL2"	"CL0"	"CL2"	"CL2"	"CL0"	"CL3"	"CL0"	"CL6"	"CL3"	"CL6"	"CL0"	"CL0"
"1435"	"18_24"	"Male"	"SomeCollege"	"USA"	"White"	-1.86962	1.11406	0.7233	-0.91699	1.13407	-0.71126	0.07987	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL5"	"CL6"	"CL2"	"CL0"	"CL0"	"CL3"	"CL0"	"CL2"	"CL0"	"CL0"	"CL4"	"CL4"	"CL0"	"CL1"
"1436"	"18_24"	"Male"	"SomeCollege"	"Other"	"White"	-0.67825	0.63779	-0.01928	-1.21213	-0.78155	-0.21712	0.7654	"CL6"	"CL0"	"CL0"	"CL0"	"CL4"	"CL5"	"CL5"	"CL0"	"CL0"	"CL3"	"CL0"	"CL4"	"CL4"	"CL3"	"CL0"	"CL3"	"CL4"	"CL0"	"CL0"
"1437"	"35_44"	"Female"	"Masters"	"UK"	"White"	-0.14882	0.00332	-0.84732	0.76096	0.41594	-1.37983	-1.18084	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1438"	"45_54"	"Female"	"Masters"	"UK"	"White"	-1.1943	-0.15487	0.14143	1.45039	1.30612	-0.71126	-1.18084	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1439"	"25_34"	"Female"	"Masters"	"UK"	"White"	1.02119	-0.94779	-0.71727	1.2861	0.93949	-1.37983	-1.54858	"CL1"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1440"	"35_44"	"Female"	"Doctorate"	"UK"	"White"	-0.46725	0.96248	0.7233	0.94156	0.58489	-0.71126	-1.18084	"CL6"	"CL1"	"CL0"	"CL1"	"CL6"	"CL2"	"CL6"	"CL1"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"
"1441"	"35_44"	"Female"	"Masters"	"UK"	"White"	-0.67825	-0.43999	-1.11902	1.81866	0.93949	-0.71126	-0.84637	"CL6"	"CL0"	"CL0"	"CL0"	"CL5"	"CL1"	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"
"1442"	"45_54"	"Female"	"Masters"	"UK"	"White"	-1.43907	0.16767	0.29338	0.94156	1.13407	-1.37983	-1.18084	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL1"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"
"1443"	"25_34"	"Female"	"Masters"	"UK"	"White"	-0.67825	0.96248	0.29338	1.11406	2.04506	0.19268	-0.84637	"CL4"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1444"	"25_34"	"Female"	"Masters"	"UK"	"White"	0.04257	0.63779	-1.11902	-0.60633	1.81175	-0.21712	0.07987	"CL4"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"
"1445"	"25_34"	"Female"	"Bachelors"	"USA"	"Black"	-1.1943	1.45421	0.58331	1.2861	1.63088	0.52975	0.7654	"CL5"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1446"	"18_24"	"Female"	"Masters"	"UK"	"Asian"	-0.58016	0.16767	-0.84732	0.59042	0.7583	-0.21712	-0.21575	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1447"	"25_34"	"Female"	"Masters"	"UK"	"White"	-1.05308	1.11406	0.88309	-1.07533	1.46191	-0.21712	-0.52593	"CL5"	"CL2"	"CL2"	"CL0"	"CL5"	"CL2"	"CL6"	"CL3"	"CL0"	"CL2"	"CL0"	"CL0"	"CL3"	"CL0"	"CL0"	"CL2"	"CL5"	"CL0"	"CL0"
"1448"	"25_34"	"Female"	"Doctorate"	"UK"	"White"	-1.05308	-0.57545	-0.01928	1.11406	1.81175	-1.37983	-0.21575	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL2"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL1"
"1449"	"18_24"	"Male"	"SomeCollege"	"USA"	"White"	0.41667	-0.43999	2.15324	-1.92595	2.33337	1.29221	1.92173	"CL3"	"CL3"	"CL0"	"CL2"	"CL6"	"CL5"	"CL6"	"CL3"	"CL2"	"CL2"	"CL3"	"CL3"	"CL4"	"CL4"	"CL6"	"CL3"	"CL6"	"CL0"	"CL2"
"1450"	"18_24"	"Female"	"Bachelors"	"UK"	"White"	0.31287	0.16767	-1.55521	0.43852	1.13407	-1.37983	-1.18084	"CL4"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1451"	"25_34"	"Female"	"Doctorate"	"UK"	"White"	-0.46725	0.00332	-0.17779	0.76096	0.7583	-0.71126	-0.52593	"CL5"	"CL0"	"CL0"	"CL1"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"	"CL0"
"1452"	"18_24"	"Male"	"ProfessionalCert"	"USA"	"White"	0.73545	-0.69509	1.43533	2.03972	-0.40581	-0.71126	1.92173	"CL5"	"CL4"	"CL0"	"CL3"	"CL6"	"CL5"	"CL6"	"CL4"	"CL0"	"CL4"	"CL0"	"CL4"	"CL6"	"CL5"	"CL3"	"CL4"	"CL5"	"CL0"	"CL0"
"1453"	"45_54"	"Female"	"Masters"	"UK"	"White"	-2.05048	0.63779	0.14143	1.45039	1.63088	-0.71126	-0.84637	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1454"	"25_34"	"Female"	"Doctorate"	"UK"	"White"	0.52135	-1.09207	-0.45174	1.81866	0.41594	-1.37983	0.40148	"CL4"	"CL1"	"CL0"	"CL1"	"CL6"	"CL3"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL1"
"1455"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	-1.32828	-0.57545	-0.17779	0.43852	1.13407	-0.71126	-0.52593	"CL4"	"CL0"	"CL0"	"CL0"	"CL6"	"CL1"	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"
"1456"	"18_24"	"Female"	"Bachelors"	"UK"	"White"	-0.92104	0.80523	-0.01928	1.11406	-0.65253	-0.21712	-0.84637	"CL5"	"CL2"	"CL2"	"CL3"	"CL6"	"CL3"	"CL5"	"CL3"	"CL0"	"CL3"	"CL0"	"CL0"	"CL3"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1457"	"35_44"	"Female"	"Doctorate"	"UK"	"White"	-2.05048	1.58487	0.14143	0.13136	0.7583	0.19268	-0.84637	"CL5"	"CL1"	"CL1"	"CL0"	"CL6"	"CL1"	"CL5"	"CL2"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL1"	"CL1"	"CL0"	"CL1"
"1458"	"55_64"	"Male"	"Masters"	"UK"	"White"	0.13606	0.63779	0.88309	0.28783	-0.78155	-0.71126	-1.18084	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL1"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1459"	"25_34"	"Male"	"Masters"	"UK"	"White"	0.13606	0.16767	-0.45174	0.43852	0.12331	-0.71126	0.40148	"CL5"	"CL0"	"CL2"	"CL0"	"CL6"	"CL3"	"CL5"	"CL3"	"CL0"	"CL2"	"CL0"	"CL0"	"CL2"	"CL0"	"CL5"	"CL0"	"CL6"	"CL0"	"CL0"
"1460"	"18_24"	"Male"	"SomeCollege"	"USA"	"White"	-1.1943	0.80523	0.88309	0.94156	0.41594	-0.21712	0.7654	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL6"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL4"	"CL0"	"CL0"	"CL0"
"1461"	"25_34"	"Male"	"Masters"	"UK"	"White"	-2.75696	1.2861	-0.58331	0.76096	-0.52745	0.52975	0.07987	"CL4"	"CL1"	"CL1"	"CL0"	"CL5"	"CL0"	"CL3"	"CL1"	"CL0"	"CL1"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1462"	"25_34"	"Female"	"SomeCollege"	"USA"	"BlackAsian"	0.73545	-0.57545	-0.31776	-0.91699	-0.14277	0.88113	-0.21575	"CL3"	"CL0"	"CL0"	"CL6"	"CL5"	"CL6"	"CL6"	"CL3"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"	"CL1"	"CL3"	"CL0"	"CL4"	"CL0"	"CL0"
"1463"	"18_24"	"Female"	"Bachelors"	"USA"	"White"	-0.58016	0.32197	0.7233	-0.15487	0.58489	-1.37983	-0.52593	"CL5"	"CL0"	"CL0"	"CL0"	"CL5"	"CL6"	"CL5"	"CL3"	"CL0"	"CL4"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL3"	"CL5"	"CL0"	"CL0"
"1464"	"55_64"	"Female"	"Bachelors"	"USA"	"White"	-1.86962	0.80523	0.88309	1.61108	0.93949	-0.21712	0.07987	"CL4"	"CL1"	"CL0"	"CL4"	"CL3"	"CL6"	"CL6"	"CL1"	"CL1"	"CL0"	"CL1"	"CL0"	"CL4"	"CL1"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"
"1465"	"25_34"	"Female"	"Masters"	"UK"	"White"	-0.14882	-0.80615	-1.27553	1.2861	0.12331	-1.37983	-0.52593	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL0"
"1466"	"18_24"	"Female"	"Bachelors"	"UK"	"White"	0.31287	0.00332	-0.01928	0.76096	-0.27607	-1.37983	-1.18084	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"1467"	"65_"	"Male"	"Bachelors"	"UK"	"White"	-1.86962	-0.15487	-0.58331	2.46262	0.41594	-1.37983	-2.07848	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"1468"	"55_64"	"Male"	"Masters"	"UK"	"White"	-0.79151	-0.30033	0.29338	0.28783	1.46191	-0.21712	-0.84637	"CL5"	"CL2"	"CL2"	"CL0"	"CL6"	"CL4"	"CL6"	"CL2"	"CL0"	"CL2"	"CL0"	"CL0"	"CL3"	"CL1"	"CL0"	"CL2"	"CL1"	"CL0"	"CL0"
"1469"	"18_24"	"Male"	"SomeCollege"	"USA"	"White"	-0.14882	0.47617	-0.17779	-1.07533	0.12331	-0.71126	1.2247	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL4"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL0"	"CL4"	"CL3"	"CL0"	"CL0"
"1470"	"25_34"	"Female"	"Masters"	"USA"	"White"	-0.24649	0.32197	0.88309	0.43852	0.12331	-0.71126	0.07987	"CL6"	"CL0"	"CL0"	"CL3"	"CL6"	"CL3"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL3"	"CL0"	"CL0"
"1471"	"45_54"	"Male"	"SomeCollege"	"Canada"	"Other"	1.02119	-0.69509	-0.84732	-1.21213	0.7583	1.86203	1.2247	"CL4"	"CL4"	"CL5"	"CL5"	"CL6"	"CL4"	"CL0"	"CL2"	"CL0"	"CL4"	"CL0"	"CL3"	"CL6"	"CL2"	"CL0"	"CL2"	"CL1"	"CL0"	"CL0"
"1472"	"25_34"	"Female"	"SomeCollege"	"USA"	"White"	2.46262	-1.92173	-0.58331	-2.35413	-2.30408	1.29221	1.2247	"CL5"	"CL6"	"CL3"	"CL4"	"CL5"	"CL2"	"CL5"	"CL4"	"CL2"	"CL5"	"CL4"	"CL3"	"CL3"	"CL3"	"CL4"	"CL3"	"CL6"	"CL0"	"CL0"
"1473"	"25_34"	"Male"	"ProfessionalCert"	"Canada"	"White"	-0.34799	-0.43999	-0.17779	-0.45321	0.12331	-0.71126	-0.84637	"CL5"	"CL2"	"CL0"	"CL0"	"CL6"	"CL6"	"CL5"	"CL5"	"CL2"	"CL4"	"CL0"	"CL0"	"CL2"	"CL5"	"CL0"	"CL2"	"CL6"	"CL0"	"CL0"
